detail_link,Tiêu đề,Địa chỉ,Hướng nhà,Hướng ban công,Diện tích (m2),Mức giá,Số phòng ngủ (phòng),Số phòng tắm (phòng),Mặt tiền (m),Đường vào (m),Pháp lý,Nội thất,Nội thất đầy đủ,Số tầng (tầng),Nội thất cơ bản,Nội thất trống,Mức giá (VNĐ),Quận/Huyện
https://batdongsan.com.vn/ban-nha-rieng-duong-da-sy-phuong-ha-cau/ban-can-goc-nga-5-tri-thong-thoang-truoc-sau-no-u-noi-tt-xin-so-43m2-5t4n-gia-chi-8-ty-pr42820000,Bán căn góc ngã tư Hà Trì thông thoáng trước sau nhà nở hậu nội thất xịn sò 43m2 giá chỉ 7.5 tỷ,"Đường Đa Sỹ, Phường Hà Cầu, Hà Đông, Hà Nội",Đông - Nam,,43.0,"{'value': 7500000000.0, 'unit': 'VNĐ'}",4.0,,4.7,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,5.0,,,7500000000.0,Hà Đông
https://batdongsan.com.vn/ban-nha-rieng-pho-van-phuc-phuong-van-phuc-1/ban-ngo-thong-oto-do-cua-full-noi-that-35m2-gia-chi-7-5-ty-pr43098269,Bán nhà Vạn Phúc ngõ thông ô tô đỗ cửa full nội thất 35m2 giá chỉ 7.5 tỷ,"Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội",,,35.0,"{'value': 7500000000.0, 'unit': 'VNĐ'}",,,3.5,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,7500000000.0,Hà Đông
https://batdongsan.com.vn/ban-dat-duong-mau-luong-phuong-ha-cau/ban-kdv-xa-la-kinh-doanh-tot-tiem-nang-sinh-loi-cao-gia-dau-tu-10-7-ty-pr43101137,"Bán đất KDV Xa La, Mậu Lương kinh doanh tốt tiềm năng sinh lời cao giá đầu tư 10.7 tỷ","Đường Mậu Lương, Phường Hà Cầu, Hà Đông, Hà Nội",Đông - Nam,,50.0,"{'value': 10700000000.0, 'unit': 'VNĐ'}",,,4.0,9.0,Sổ đỏ/ Sổ hồng,,,,,,10700000000.0,Hà Đông
https://batdongsan.com.vn/ban-nha-rieng-pho-van-phuc-phuong-van-phuc-1/ban-co-thang-may-ngo-oto-full-noi-that-n-o-ngay-40m2-gia-chi-10-3ti-pr42333099,"Bán nhà Vạn Phúc có thang máy ngõ ô tô full nội thất nhận nhà ở ngay 40m2, giá chỉ 10,6 tỷ","Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội",Tây - Bắc,,40.0,"{'value': 10600000000.0, 'unit': 'VNĐ'}",,,3.5,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,10600000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/chinh-chu-ban-nhanh-truoc-tet-2pn-86-m2-gia-3-ty-va-104m2-gia-4-ty-city-pr39035731,"Chính chủ bán căn 3PN, sổ đỏ cầm tay, tầng trung, giá 5,6 tỷ, có sổ đỏ, Goldmark City","Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",Tây - Bắc,Đông - Nam,99.0,"{'value': 5600000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,5600000000.0,Bắc Từ Liêm
https://batdongsan.com.vn/ban-dat-duong-le-trong-tan-phuong-la-khe/ban-kdv-noi-oto-do-cua-kinh-doanh-tot-50m2-gia-chi-9-5-ty-pr42155812,Bán đất phân lô KDV Dương Nội ô tô đỗ cửa kinh doanh tốt 50m2 giá chỉ 10 tỷ,"Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",Tây - Bắc,,50.0,"{'value': 10000000000.0, 'unit': 'VNĐ'}",,,5.0,14.0,Sổ đỏ/ Sổ hồng,,,,,,10000000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-1-prj-vinhomes-skylake/ban-gap-cc-2pn-2wc-tai-1-8-5-ty-vnd-pr42872487,"Bán gấp CC 2PN, 2WC tại Vinhomes Skylake, Phạm Hùng, Mỹ Đình 1, 7 tỷ VND","Vinhomes Skylake, Phạm Hùng, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",Đông - Bắc,Tây - Nam,63.0,"{'value': 7000000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,7000000000.0,Nam Từ Liêm
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-dong-tam/ban-35m-4-t-4-pn-full-noi-that-sang-trong-gan-bach-kinh-xay-timecity-sieu-thi-pr42877585,"Bán Nhà Đại La 34m, 4 T, 4 PN , Full nội thất sang trọng. KH MUA nhà trong T5/2025 Thưởng 1 VISION","Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",,,34.0,"{'value': 7500000000.0, 'unit': 'VNĐ'}",4.0,4.0,7.5,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,4.0,,,7500000000.0,Hai Bà Trưng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dai-kim-prj-khu-do-thi-moi-dai-kim-dinh-cong/ieu-hiem-hoang-mai-so-lau-2-ngu-2-wc-lo-goc-pr43054962,Siêu hiếm - chung cư Hoàng Mai - sổ đỏ lâu dài - 2 phòng ngủ 2 WC - lô góc,"Dự án KĐTM Đại Kim - Định Công, Phường Đại Kim, Hoàng Mai, Hà Nội",,,62.0,"{'value': 3880000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Cơ bản,,,True,,3880000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-thanh-lam-3-prj-hud-me-linh-central/bai-toan-mua-vuon-hotel-luu-tru-co-nen-dau-tu-hay-khong-pr43089585,Bài toán mua nhà vườn liền kề Hud Mê Linh Central làm hotel lưu trú có nên đầu tư hay không?,"HUD Me Linh Central, Thanh Lâm, Mê Linh, Hà Nội",Tây - Nam,Tây - Nam,104.0,"{'value': 8500000000.0, 'unit': 'VNĐ'}",4.0,5.0,5.0,,Hợp đồng mua bán,,,4.0,,,8500000000.0,Mê Linh
https://batdongsan.com.vn/ban-nha-rieng-duong-800a-phuong-nghia-do-1/ban-phan-lo-to-to-tranh-cau-giay-dt-60m-17-5-ty-view-thoang-vinh-vien-dep-o-ngay-pr42835504,BÁN NHÀ PHÂN LÔ TÔ TÔ TRÁNH CẦU GIẤY- DT 60M 17.5 TỶ - VIEW THOÁNG VĨNH VIỄN - NHÀ ĐẸP Ở NGAY,"Đường 800A, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",,,60.0,"{'value': 17500000000.0, 'unit': 'VNĐ'}",4.0,4.0,4.0,,Sổ đỏ/ Sổ hồng,,,5.0,,,17500000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-nha-rieng-duong-phan-ke-binh-phuong-cong-vi/ban-cc-mini-24-5-ty-83m2-tai-ba-dinh-ha-noi-dong-tien-nuoc-ngoai-pr42835416,"Bán CC mini 24,5 tỷ, 83m2 tại Phan Kế Bính, Cống Vị, Ba Đình, Hà Nội - Dòng tiền nước ngoài","Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội",,,83.0,"{'value': 24500000000.0, 'unit': 'VNĐ'}",6.0,7.0,,,Sổ đỏ/ Sổ hồng,,,,,,24500000000.0,Ba Đình
https://batdongsan.com.vn/ban-nha-rieng-duong-duong-quang-ham-phuong-quan-hoa/cach-mot-ra-pho-tuong-lai-mat-pho-pr43135280,Cách một nhà ra phố Dương Quảng Hàm- tương lai mặt phố,"Đường Dương Quảng Hàm, Phường Quan Hoa, Cầu Giấy, Hà Nội",,,47.0,"{'value': 15000000000.0, 'unit': 'VNĐ'}",4.0,4.0,4.7,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,4.0,,,15000000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-quan-hoa-prj-cau-giay-center-point/gia-that-7-3-ty-130m-3n-2vs-dc-110-san-so-do-noi-that-day-du-pr40195609,"Giá thật: 8,5 tỷ. Căn hộ 130m2 (3N - 3VS). Đc: Center Point 110 Cầu Giấy. Nội thất đầy đủ","Dự án Cầu Giấy Center Point, 110 Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",Tây - Bắc,Đông - Nam,130.0,"{'value': 8500000000.0, 'unit': 'VNĐ'}",3.0,3.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,8500000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-dat-duong-yen-hoa-phuong-yen-nghia-1/chinh-chu-ban-ha-dong-thong-rong-pr42119494,"Chính chủ bán đất Yên Nghĩa, Hà Đông, đường thông rộng","Đường Yên Hòa, Phường Yên Nghĩa, Hà Đông, Hà Nội",,,32.0,"{'value': 2100000000.0, 'unit': 'VNĐ'}",,,,,Sổ đỏ,,,,,,2100000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/gia-that-7-5-ty-3n-2vs-dt-115m-dc-gold-season-san-so-full-noi-that-pr41718065,"Giá thật: 7.8 tỷ. Căn hộ 3PN - 2VS. DT: 91m. Đc: GoldSeason, Thanh Xuân. Sẵn sổ, full nội thất","Dự án GoldSeason, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,91.0,"{'value': 7800000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,7800000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong-prj-the-park-home/toi-chinh-chu-ban-ch-2n-2vs-dt-90m-gia-5-5-ty-dc-noi-that-day-du-pr40303988,"Chính chủ bán CH: 3N - 2VS. DT 90m. Giá: 8,4 tỷ. ĐC: The Park Home, Thành Thái. Nội thất đầy đủ.","Dự án The Park Home, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Tây - Bắc,Đông - Nam,90.0,"{'value': 8400000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,8400000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duy-tan-phuong-my-dinh-2-prj-dreamland-bonanza/chinh-chu-ban-ch-2n-2vs-dt-80m-gia-5-8-ty-tai-nam-tu-liem-san-so-do-lau-dai-pr41232503,"Chính chủ bán CH (2N - 2VS). DT: 75m2 giá 6 tỷ Dreamland Bonanza - 23 Duy Tân, Cầu Giấy. Sẵn sổ","Dự án Dreamland Bonanza, 23 Duy Tân, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Tây - Bắc,Đông - Nam,75.0,"{'value': 6000000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6000000000.0,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-prj-sky-park-residence/chinh-chu-ban-ch-2n-2vs-dt-92m-gia-6-ty-dc-recidence-full-noi-san-so-do-pr40308523,Chính chủ bán CH: 3N - 2VS. DT: 92m2. Giá 8 tỷ. ĐC: Sky Park Residence. Full nội thất. Sẵn sổ đỏ.,"Dự án Sky Park Residence, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Tây - Bắc,Đông - Nam,90.0,"{'value': 8000000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,8000000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-dat-duong-vong-thi-phuong-buoi/-88m-3-tang-mt-8-2m-gia-20-9-ty-tay-ho-khu-vip-mat-tien-hiem-lo-goc-2-ngo-rong-pr43135269,VÕNG THỊ 88M- 3 TẦNG - MT 8.2M- GIÁ 20.9 TỶ - TÂY HỒ KHU VIP - MẶT TIỀN HIẾM - LÔ GÓC 2 NGÕ RỘNG,"đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",,,88.0,"{'value': 20900000000.0, 'unit': 'VNĐ'}",,,8.2,,Sổ đỏ/ Sổ hồng,,,,,,20900000000.0,Tây Hồ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-trung-van-prj-tay-ha-tower/-117m-gia-7-39-ty-co-i-so-kng-gian-song-ly-tuong-lh-pr43135131,"Chung cư Tây Hà, căn hộ 117m², giá 7.39 tỷ Cơ hội sở hữu không gian sống lý tưởng Lh 0336 730 ***","Tây Hà Tower, Tố Hữu, Trung Văn, Nam Từ Liêm, Hà Nội",Tây - Bắc,Đông - Nam,117.0,"{'value': 7390000000.0, 'unit': 'VNĐ'}",,,,,,,,,,,7390000000.0,Nam Từ Liêm
https://batdongsan.com.vn/ban-dat-xa-minh-phu-1/120m2-mat-cho-kinh-doanh-duong-rong-12m-thanh-tri-soc-son-ha-noi-5-8-ty-pr43034772,"120m2 mặt chợ kinh doanh đường rộng 12m Thanh Trí, Minh Phú, Sóc Sơn, Hà Nội 5,8 tỷ","Xã Minh Phú, Sóc Sơn, Hà Nội",Đông - Nam,,120.0,"{'value': 5800000000.0, 'unit': 'VNĐ'}",,,6.0,12.0,Sổ đỏ/ Sổ hồng,,,,,,5800000000.0,Sóc Sơn
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-kim-xuyen-phuong-yen-hoa-2-prj-chelsea-residences/chinh-chu-ban-3-ngu-gia-11-6-ty-dc-residence-cau-giay-noi-that-day-du-pr42343619,"Chính chủ bán CH: 3N-2VS. DT 120m2, giá: 12 tỷ. ĐC: Chelsea Residences, Cầu Giấy. Nội thất đầy đủ.","Dự án Chelsea Residences, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội",Tây - Bắc,Đông - Nam,120.0,"{'value': 12000000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,12000000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hoa-phuong-dai-kim-prj-nha-o-xa-hoi-dong-mo/chinh-chu-ban-tang-trung-76m2-3-ngu-2wc-ta-building-full-ni-that-hien-pr43135257,Chính chủ bán căn tầng trung 76m2 3 ngủ 2WC ở tòa Đại Kim Building Trần Hòa full nội thất hiện đại,"Dự án NOXH Đồng Mô, Đường Trần Hòa, Phường Đại Kim, Hoàng Mai, Hà Nội",Bắc,Nam,70.0,"{'value': 4300000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ,Đầy đủ,True,,,,4300000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-tan-mai-2/ban-7-9-ty-45-m2-4pn-4wc-gia-giam-soc-pr43086487,"Bán nhà Trương Định, 7,9 tỷ, 45 m2, 4PN, 4WC, giá giảm sốc","Đường Trương Định, Phường Tân Mai, Hoàng Mai, Hà Nội",,,45.0,"{'value': 7900000000.0, 'unit': 'VNĐ'}",4.0,4.0,4.5,2.2,Sổ đỏ/ Sổ hồng,Đầy đủ,True,4.0,,,7900000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-dat-xa-bac-son-16/78-8m2-lo-goc-soc-ha-noi-tien-ich-tot-giap-homestay-gia-760-trieu-pr42755988,"78,8m2 lô góc Bắc Sơn, Sóc Sơn, Hà Nội, tiện ích tốt, giáp Homestay. Giá 760 triệu","Xã Bắc Sơn, Sóc Sơn, Hà Nội",,,78.8,"{'value': 760000000.0, 'unit': 'VNĐ'}",,,6.0,5.0,Sổ đỏ/ Sổ hồng,,,,,,760000000.0,Sóc Sơn
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-pvv-vinapharm-60b-nguyen-huy-tuong/-ban-ch-3-ngu-97m2-tai-toa-san-so-day-du-noi-that-gia-6-7-ty-pr43135232,"Cần bán CH 3 ngủ 97m2 tại toà Pvv 60B Nguyễn Huy Tưởng, sẵn sổ, đầy đủ nội thất. Giá 6,7 tỷ","PVV-Vinapharm 60B Nguyễn Huy Tưởng, Nguyễn Huy Tưởng, Thanh Xuân Trung, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,97.0,"{'value': 6700000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6700000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-nha-rieng-duong-dong-thien-phuong-vinh-hung-2/ban-lo-goc-6-x-ty-30m2-4pn-4wc-tai-hoang-mai-ha-noi-gia-tot-pr43119275,"Bán nhà Đông Thiên, lô góc 6,x tỷ, 30m2, 4PN, 4WC tại Đông Thiên, Hoàng Mai, Hà Nội giá tốt","Đường Đông Thiên, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",,,30.0,"{'value': 6800000000.0, 'unit': 'VNĐ'}",4.0,4.0,3.8,2.5,Sổ đỏ/ Sổ hồng,Đầy đủ,True,5.0,,,6800000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-dinh-phuong-khuong-dinh/ban-dt-34m2-x-6t-mt-3-5m-8-5-ty-4-pn-dep-ngo-thong-full-noi-that-pr43135166,"Bán nhà đẹp Khương Đình, Ngõ thông, Vài bước ra phố, Full nội thất, 34m2 x 6T, Mt 3.5m, 8.5 tỷ","Đường Khương Đình, Phường Khương Đình, Thanh Xuân, Hà Nội",,,34.0,"{'value': 8500000000.0, 'unit': 'VNĐ'}",4.0,4.0,3.5,2.9,Sổ đỏ/ Sổ hồng,Đầy đủ,True,6.0,,,8500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-prj-ct3-tay-nam-linh-dam/hoa-hau-ban-hud3-dt-88m2-3n-2vs-gia-6-5x-ty-gia-thuong-luong-pr43135317,HOA HẬU CT3-Cần bán căn CT3-Hud3 Tây Nam Linh Đàm-Dt 88m2-3N 2vs-Giá 6.5x tỷ(giá thương lượng).,"CT3 Tây Nam Linh Đàm, Linh Đường, Hoàng Liệt, Hoàng Mai, Hà Nội",Tây - Bắc,Đông - Nam,88.0,"{'value': 6570000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6570000000.0,Hoàng Mai
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-thong-nhat-complex/chinh-chu-ban-ch-3n-2vs-dt-121m-gia-9-ty-dc-san-so-do-noi-that-day-du-pr42709005,"Chính chủ bán CH 3N 2VS. DT: 100m2. Giá: 7,5 tỷ. Đc: Thống Nhất Complex, Thanh Xuân. Nội thất full.","Dự án Thống Nhất Complex, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,100.0,"{'value': 7500000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,,,,,7500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-nguy-nhu-kon-tum_1-phuong-nhan-chinh-prj-hei-tower/-chu-ban-gap-2-ngu-tang-trung-full-do-gia-2-x-co-thuong-luong-0911-981-612-pr31503234,"Chính chủ cần bán gấp căn hộ 3 phòng ngủ tầng trung full đồ, có TL - 0911 981 ***","Dự án Hei Tower Điện Lực, Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,110.0,"{'value': 6500000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Full,,,,,6500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-nhan-chinh-prj-ha-noi-center-point/ban-82m-3n-2vs-gia-7-2-ty-dc-ang-tnh-xuan-san-so-pr42472053,"Bán căn hộ 85m (3PN - 2VS) giá: 7 tỷ. Đc: Hà Nội Center Point, Hoàng Đạo Thúy, Thanh Xuân. Sẵn sổ","Dự án Hà Nội Center Point, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,85.0,"{'value': 7000000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,7000000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-nhan-chinh-prj-the-legend-tower-109-nguyen-tuan/gia-that-6-5-ty-dt-80m-2n-2vs-dc-thanh-xuan-san-so-full-noi-that-pr41654068,"Bán căn hộ (3N - 2VS). Giá: 7,5 tỷ. DT: 90m2, . Đc: The Legend, 109 Nguyễn Tuân. Đầy đủ nội thất.","Dự án Legend Tower 109 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,90.0,"{'value': 7500000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,7500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-nhan-chinh-prj-the-legend-tower-109-nguyen-tuan/-chu-ban-ch-2n-2vs-dt-80m-gia-6-ty-dc-thanh-xuan-san-so-full-noi-that-pr41654058,"Chính chủ bán CH: 2PN - 2VS. DT: 75m. Giá: 6,5tỷ. Đc: The Legend, Thanh Xuân. Sẵn sổ, full nội thất","The Legend Tower 109 Nguyễn Tuân, Nguyễn Tuân, Nhân Chính, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,75.0,"{'value': 6500000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vu-trong-phung-phuong-thanh-xuan-trung-prj-rivera-park-ha-noi/chinh-chu-ban-ch-3n-2vs-dt-95m-gia-8-5-ty-dc-69-that-day-du-pr42918701,"Chính chủ bán CH: 3N-2VS. Dt: 95m. Giá: 8,5 tỷ. Đc: Rivera Park 69 Vũ Trọng Phụng. Nội thất đầy đủ.","Rivera Park Hà Nội, Vũ Trọng Phụng, Thanh Xuân Trung, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,95.0,"{'value': 8500000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,8500000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-eurowindow-multi-complex/chinh-chu-ban-ch-100m-3n-2vs-gia-6-9-ty-dc-euro-window-san-so-full-noi-that-pr42547302,"Chính chủ bán CH 120m2(3N - 2VS). Giá: 7,5 tỷ. ĐC: Eurowindow Trần Duy Hưng. Sẵn sổ, full nội thất","Dự án Eurowindow Multi Complex, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Tây - Bắc,Đông - Nam,120.0,"{'value': 7500000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,7500000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-nhan-chinh-prj-ha-noi-center-point/ban-gap-3pn-do-kch-n-thue-se-het-hd-trong-tng-nay-cc-gia-thoa-thuan-pr31713827,Vợ chồng tôi bán 3PN do cần chuyển công tác trong tháng này CC Hà Nội Center Point - Giá thỏa thuận,"Dự án Hà Nội Center Point, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội",Đông - Nam,Tây - Bắc,128.0,"{'value': 9000000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,,,,,,9000000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-the-garden-hills-99-tran-binh/chinh-chu-ban-2-ngu-99-dt-70m2-gia-3-1-ty-day-du-noi-that-pr39517715,Chính chủ bán CH: 2N-2VS. Dt: 83m. Giá: 5 tỷ.Đc: The Garden Hill 99 Trần Bình. Full nội thất.,"Dự án The Garden Hills - 99 Trần Bình, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Tây - Bắc,Đông - Nam,83.0,"{'value': 5000000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,5000000000.0,Nam Từ Liêm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/ban-66m-2n-2vs-gia-5-3-ty-dc-47-full-noi-that-pr42472195,"Bán căn hộ 62m2 (2N - 2VS). Giá: 5,3 tỷ. ĐC: GoldSeason, 47 Nguyễn Tuân, Thanh Xuân. Full nội thất","GoldSeason, 47, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,62.0,"{'value': 5300000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,5300000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/ngo-uy-lo-goc-3-tng-o-to-xay-toa-van-phong-mat-tien-hau-pr43135291,NGÕ QUẬN ỦY - LÔ GÓC - 3 THOÁNG - Ô TÔ - XÂY TÒA VĂN PHÒNG - MẶT TIỀN HOA HẬU,"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",,,70.0,"{'value': 25800000000.0, 'unit': 'VNĐ'}",4.0,4.0,6.0,8.0,Sổ đỏ/ Sổ hồng,Đầy đủ,True,3.0,,,25800000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duy-tan-phuong-my-dinh-2-prj-dreamland-bonanza/chinh-chu-ban-ch-100m-3-ngu-gia-5-ty-dc-nam-tu-liem-noi-that-day-du-pr39768583,"Chính chủ bán CH 96m2 (3N 2VS) giá: 7,9 tỷ. ĐC: Dreamland Bonanza - 23 Duy Tân, Cầu Giấy. Sẵn sổ đỏ","Dự án Dreamland Bonanza, Đường Duy Tân, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Tây - Bắc,Đông - Nam,95.0,"{'value': 7900000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,7900000000.0,Nam Từ Liêm
